DLR_DEALER_CODE_C,DLR_DEALER_SUBCD_C,UDBI03_PACKED_PART_C,PINVTY_QDATE_Y,PINVTY_PRT_QOH_A,UDBI03_PRT_STKING_F,UDBI03_LAST_SALE_Y,PRT_DEALER_COST_A
90343,PI   ,997051215,12-07-18,7,N,10-09-18,0.23
90427,PI   ,AV6Z9155B,12-07-18,3,N,12-04-18,30.3
90639,PI   ,F1F13A424AAA,12-07-18,1,N,02/20/2018,131.08
90639,PI   ,WSSM2C913BMC5L,12-07-18,14,N,12-06-18,22.51
90427,PI   ,BE8Z8592B,12-07-18,3,N,12-03-18,8.6
91124,PI   ,8V512C190AB,12-07-18,1,Y,05/17/2018,18.32
90427,PI   ,CM5G6P251AA,12-07-18,2,N,10/15/2018,6.28
90427,PI   ,CN1Z17528P,12-07-18,5,N,11/26/2018,11.55
90427,PI   ,2S6T15K601BA,12-07-18,1,N,10/17/2018,59.3
90257,PI   ,20230,04-03-18,6,N,03/26/2018,268.9
90427,PI   ,C0SFLT6SPCMAXE,12-07-18,2,N,08/13/2018,230.16
90715,PI   ,8V512K021CA,12-07-18,16,N,11/29/2018,58.61
91124,PI   ,AB3922053DD,12-07-18,1,Y,11/21/2018,62.65
91098,PI   ,W716271S437,12-07-18,9,Y,10-04-18,1.05
90148,PI   ,W705448S441,12-07-18,6,N,11/13/2018,0.62
90678,PI   ,AB397890DD,06/30/2017,2,U,11-07-16,76.32
90647,PI   ,8V512K021CA           ,06/22/2017,52,U,05/26/2017,60.59
90678,PI   ,AB3J9601A1B,06/30/2017,29,U,06/30/2017,16.36
98060,PI   ,6N2919710AD,04-02-18,1,Y,03/14/2018,120.88
91064,PI   ,WL8113465A,12-07-18,5,Y,05-07-18,1.75
91124,PI   ,AB312L361ABMC,12-07-18,2,N,12-06-18,58.18
91124,PI   ,WE0112730,12-07-18,2,Y,11/19/2018,25.56
90639,PI   ,8A6115K272AD,12-07-18,2,N,11/16/2018,29.69
91064,PI   ,WLTL13460SA,12-07-18,7,Y,05/28/2018,15.16
91080,PI   ,3M341125AB,12-07-18,4,Y,09-03-18,31.51
90343,PI   ,97GP18A886A1B,12-07-18,1,N,11-02-18,24.81
90343,PI   ,6M34J21952BA,12-07-18,1,N,11-09-18,4.73
91064,PI   ,PPF10A,12-07-18,6,Y,06-07-18,0.09
90343,PI   ,AB3926237B22BA5ZHE,12-07-18,1,N,11/22/2018,7.35
90770,PI   ,20202,04-03-18,1,Y,06/28/2017,194.12
91080,PI   ,94FB16B626AA,12-07-18,2,Y,09/27/2018,11.99
90416,PI   ,CM5G12405CE,06/27/2017,12,N,06/26/2017,10.83
90678,PI   ,YS618K218CA,06/30/2017,1,U,05/29/2017,35.21
90148,PI   ,AB392161734AA3A06,12-07-18,1,N,11/19/2018,3.02
90678,PI   ,2S6Q9A510AA,06/30/2017,3,U,02-02-17,2.18
91124,PI   ,AS699E731AC,12-07-18,1,N,11/23/2018,20.96
90678,PI   ,MFL158MC,06/30/2017,2,U,06/29/2017,5.17
90715,PI   ,XM341126BC,12-07-18,4,N,10/24/2018,68.28
90343,PI   ,AM5Q6D314AA,12-07-18,1,N,10/31/2018,62.43
91124,PI   ,7S7Z8501F,12-07-18,1,N,12-05-18,35.25
90678,PI   ,UH745958X,06/30/2017,1,U,04/15/2015,63.54
90639,PI   ,FSA155710ECF,12-07-18,3,N,11/30/2018,64.58
90715,PI   ,1S6G6K260AA,12-07-18,6,N,12-04-18,34.13
90343,PI   ,EV6T1A180DC,12-07-18,3,N,12-05-18,32.16
90715,PI   ,F659PP,12-07-18,2,N,11/27/2018,121.11
90427,PI   ,BM5G2D224CA,12-07-18,2,N,11/23/2018,10.93
90343,PI   ,675045001,12-07-18,3,N,11/26/2018,7.42
90678,PI   ,ACCBUG4,06/30/2017,127,U,06/30/2017,0.51
91064,PI   ,20205,12-07-18,1,Y,07/20/2017,328.77
90647,PI   ,BK2Q9M577AA           ,06/22/2017,6,U,05/25/2017,3.55
90770,PI   ,6C1Q6744BA,12-07-18,1,N,12-05-18,4.68
91065,PI   ,FSA155710ECF,12-07-18,1,Y,10/31/2018,60.7
91124,PI   ,BK2119G244AA,12-07-18,3,Y,10/23/2018,16.09
90427,PI   ,AB315719BC,12-07-18,2,N,11-09-18,1.33
91124,PI   ,W715694S300,12-07-18,67,N,11/28/2018,1.23
91064,PI   ,GS7JN17402BA,12-07-18,3,Y,10-11-18,21.16
91080,PI   ,XS6F12283B4DAB,12-07-18,2,Y,11-12-18,6.35
90647,PI   ,AB3918K459AA          ,06/22/2017,17,U,05/25/2017,1.7
90427,PI   ,W12029S300,12-07-18,65,N,10-11-18,0.04
90427,PI   ,WL5118380SA,12-07-18,5,N,11/29/2018,12.06
90678,PI   ,5M5G6K254AB,06/30/2017,4,U,06/29/2017,38.79
90427,PI   ,EB3B41208A64AA5BAW,12-07-18,1,N,09/27/2018,16.62
91065,PI   ,XS619155AA,12-07-18,2,N,11/27/2018,16.19
98060,PI   ,AMCJ5J15A416AB,04-02-18,1,Y,12/22/2017,116.92
91124,PI   ,AB3917F930EB3A06,12-07-18,1,Y,05/18/2018,32.09
91123,PI   ,4M5G6N664FA,12-07-18,2,N,12-07-18,8.15
90639,PI   ,6G9N6744BA,12-07-18,1,N,12-03-18,8.11
90647,PI   ,1S611125AA            ,06/22/2017,42,U,06/14/2017,27.91
91124,PI   ,F4BJ130D00FA35B8,12-07-18,4,Y,09/25/2018,23.48
90257,PI   ,2S6Q6734AA,04-03-18,24,N,03/29/2018,0.85
98060,PI   ,DB3918045GA,04-02-18,2,N,02-01-18,44.93
90343,PI   ,WLBC15908T,12-07-18,1,N,11/28/2018,20.41
98060,PI   ,93BG13009BA,04-02-18,10,N,03/26/2018,4.24
90427,PI   ,AB392100064AD,12-07-18,1,N,11-01-18,7.11
90427,PI   ,CJ5E9J323BD,12-07-18,2,N,10-05-18,49.13
90647,PI   ,YN2G6714B2AMC,06/26/2017,17,U,06/26/2017,3.81
90343,PI   ,2S6H8K218AF,12-07-18,7,N,12-06-18,19.64
90770,PI   ,94FBA220K51CD,04-03-18,1,N,03/19/2018,15.57
90647,PI   ,12103765,06/30/2017,177,U,06/30/2017,1.77
91123,PI   ,DB3918045GB,12-07-18,2,N,12-03-18,47.69
91124,PI   ,8V5J1K018AA,12-07-18,1,Y,10/31/2018,45.24
90427,PI   ,BB3Q9K022AG,12-07-18,1,N,11/19/2018,96.31
91124,PI   ,6C1T2N248AA,12-07-18,3,N,11/19/2018,7.36
91124,PI   ,96FJ19G244AA,12-07-18,1,N,12-04-18,16.07
91124,PI   ,EB3Z16A550N,12-07-18,4,Y,10/15/2018,7.86
90343,PI   ,2UZ14526P,12-07-18,1,N,12-05-18,0.42
90770,PI   ,8R2Z4B425AB,04-03-18,1,N,10/31/2017,33.25
91098,PI   ,CN1Z13404K,12-07-18,1,Y,10-02-18,15.94
91080,PI   ,3M519601B1A,12-07-18,4,Y,09-06-18,5.52
91124,PI   ,B61115908ASA,12-07-18,1,Y,05/25/2018,6.08
90427,PI   ,AB312261AA,12-07-18,6,N,12-04-18,32.88
90715,PI   ,AB312200AAMC,12-07-18,9,N,12-03-18,60.84
90343,PI   ,WSSM2C913BMC5L,12-07-18,187,N,12-06-18,32.3
90343,PI   ,CV2Z6B217C,12-07-18,1,N,11-09-18,20.96
90343,PI   ,93ZT3K169ABSA,12-07-18,3,N,12-06-18,2.86
90647,PI   ,3M5T15K601AC          ,06/22/2017,14,U,06-05-17,47.89
90639,PI   ,ACCWHAC1MC,12-07-18,29,N,11/22/2018,3.01
91065,PI   ,W716187S442,12-07-18,4,Y,11/17/2017,4.24
91065,PI   ,BM5G12405CA,12-07-18,16,N,11/26/2018,13.32
91123,PI   ,MFL158MC,12-07-18,5,N,11/29/2018,3.48
90678,PI   ,4N217540A1B,06/30/2017,1,U,03-07-17,103.91
91080,PI   ,W715694S300,12-07-18,4,N,11-09-18,1.21
91124,PI   ,7U7JM2C200BA,12-07-18,4,Y,10/17/2018,21.07
91123,PI   ,77FB17K739AA,12-07-18,25,N,12-05-18,0.45
90148,PI   ,8M519155BE,12-07-18,3,N,10/26/2018,32.96
91106,PI   ,BK2Q6714BA,12-07-18,5,N,12-05-18,12.63
91098,PI   ,F619CE,12-07-18,1,Y,11-01-18,58.72
90257,PI   ,DB3919H517AB,04-03-18,1,N,03/15/2018,59.12
90427,PI   ,TAC442CPA,12-07-18,45,N,03-09-18,16.43
90343,PI   ,8V218K218AB,12-07-18,2,N,11/19/2018,20.65
90343,PI   ,YS6J2K021D1C,12-07-18,6,N,11/27/2018,35.48
90257,PI   ,6C1Q6744BA,04-03-18,3,N,03/27/2018,5.03
91080,PI   ,BB3Q6744BA,12-07-18,51,N,12-07-18,9.31
90427,PI   ,W715694S300,12-07-18,71,N,12-05-18,1.22
90770,PI   ,AB3918K582CC,04-03-18,2,N,03-06-18,41.24
90678,PI   ,WLW115205,06/30/2017,2,U,02-08-16,7.87
90416,PI   ,AA6E6714AA,06/27/2017,18,N,06/26/2017,5.42
91065,PI   ,BK3Q6M090AB,12-07-18,9,N,10-11-18,15.28
90715,PI   ,AB312200BAMC,12-07-18,18,N,12-06-18,75.05
91065,PI   ,W704553S300,12-07-18,1,Y,12-04-18,2.06
91124,PI   ,DSGATFC01AA,12-07-18,5,Y,06/29/2018,20.21
91064,PI   ,H2MZ2001C,12-07-18,1,Y,12-07-18,27.67
90257,PI   ,3370807,04-03-18,20,N,03/16/2018,2.44
90678,PI   ,AB396K683DD,06/30/2017,2,U,06/28/2017,75.76
98060,PI   ,DG9H18D483BA,04-02-18,2,Y,03/15/2018,13.23
90639,PI   ,DS7G7540BD,12-07-18,1,N,12-05-18,283.1
91064,PI   ,BK212N248BD,12-07-18,2,N,11/27/2018,10.57
90715,PI   ,20252,12-07-18,1,N,12-05-18,265
90715,PI   ,GV6Z9P449C,12-07-18,1,N,07/30/2018,16.85
91064,PI   ,UH7134152,12-07-18,2,Y,11-02-17,1.04
90639,PI   ,DS7Q6714AB,12-07-18,2,N,11/23/2018,9.61
90647,PI   ,BG1T9W365AA           ,06/22/2017,1,U,08/23/2016,43.38
90647,PI   ,7S71N17402BA,06/28/2017,1,U,06/28/2017,8.51
90148,PI   ,DS7Q9D410AA,12-07-18,3,N,10/30/2018,18.55
90148,PI   ,CC119601CB,12-07-18,3,N,11/15/2018,15.62
90427,PI   ,AB311125AC,12-07-18,28,N,12-06-18,50.73
90639,PI   ,UNSTAN,12-07-18,206,N,12-04-18,10.17
90427,PI   ,W714689S437,12-07-18,13,N,12-05-18,4.53
91123,PI   ,5M5Q8A615AB,12-07-18,1,Y,10/19/2018,65.93
91080,PI   ,AU2Z17V528CA,12-07-18,37,Y,05-03-18,2.84
90343,PI   ,BM5G9L461AC,12-07-18,1,N,07-06-18,35.72
91064,PI   ,3S7Q6700AD,12-07-18,1,N,11-08-18,14.79
90770,PI   ,F1FC2420DC,04-03-18,6,Y,10/26/2017,40.9
91123,PI   ,AB399451BA,12-07-18,2,Y,11/22/2018,18.07
90427,PI   ,BM5117528CC,12-07-18,3,N,10/23/2018,12.48
90427,PI   ,2S615B720AA,12-07-18,48,N,08-11-18,0.54
91064,PI   ,E890270S,12-07-18,1,Y,07/19/2018,0.61
98060,PI   ,BV612M007BA,04-02-18,1,Y,02/23/2018,69.24
91123,PI   ,3C117A508AB,12-07-18,1,Y,11-01-18,27.86
91123,PI   ,AB399Y438BG,12-07-18,1,Y,06/15/2018,33.33
90678,PI   ,AB3913100GE,06/30/2017,1,U,06/17/2016,163.17
98060,PI   ,AB399601AD,04-02-18,7,N,03/29/2018,23.89
91065,PI   ,GV612B223AA,12-07-18,1,Y,10/18/2017,6.92
91106,PI   ,AB3913A350AB,12-07-18,1,Y,09/14/2018,13.63
90427,PI   ,BM5G9W623EC,12-07-18,2,N,10/29/2018,49.52
90715,PI   ,CK3Q6M256BA,12-07-18,1,N,10/29/2018,11.52
90678,PI   ,4M5G12405X1E,06/30/2017,30,U,06/30/2017,2.18
90427,PI   ,W706722S300,12-07-18,1,N,04/23/2018,2.15
91123,PI   ,AB396C301CB,12-07-18,1,Y,10/25/2018,27.9
90715,PI   ,6N2Z18K359C,12-07-18,3,N,11/22/2018,31.93
91124,PI   ,AB3917F930BB3A06,12-07-18,1,Y,10/23/2018,26.49
90427,PI   ,CART6SCRUB,12-07-18,17,N,11/29/2018,22.47
90715,PI   ,SCRAP,12-07-18,10,N,11/21/2018,16.38
91065,PI   ,9L8Z6730A,12-07-18,4,N,12-06-18,2.75
91123,PI   ,5N217540AA,12-07-18,1,Y,10-04-18,92.75
91123,PI   ,5U3917528HA22,12-07-18,4,N,12-04-18,3
91065,PI   ,BV2Q6D314AB,12-07-18,2,N,12-06-18,48.8
91080,PI   ,AB312L361ABMC,12-07-18,4,N,11/22/2018,56.48
90715,PI   ,WL8112700,12-07-18,2,N,11/30/2018,13
90770,PI   ,7U7JM2C192AB,12-07-18,2,N,10-09-18,49.23
91065,PI   ,AB3921000A27AA,12-07-18,2,N,10/19/2018,7.62
90148,PI   ,AV1119972HA,12-07-18,1,N,11-12-18,37.53
90427,PI   ,2C5Z13N021AA,12-07-18,3,N,11/20/2018,12.06
90715,PI   ,EB3B26613D60BA,12-07-18,21,N,12-06-18,19.5
90770,PI   ,CM5Z8620DA,04-03-18,1,N,02/15/2018,12.59
91064,PI   ,CR1620,12-07-18,2,N,11/26/2018,0.35
90678,PI   ,FDB1817,06/30/2017,1,U,05/23/2017,33.9
90770,PI   ,7S7T15K601EF,12-07-18,1,N,11-06-18,64.88
90678,PI   ,AB312004BB,06/30/2017,1,U,06/26/2017,141.46
98060,PI   ,BM51A20782BC,04-02-18,1,N,03-05-18,62.16
91098,PI   ,XS6R3K169CA,12-07-18,2,N,11-08-18,7.2
90678,PI   ,CV4T14B321CH,06/30/2017,1,U,10-11-16,216.38
90770,PI   ,2S6A9F472BB,04-03-18,1,Y,07/14/2017,100.25
90647,PI   ,UR6051W24             ,06/22/2017,60,U,05/22/2017,0.66
91098,PI   ,EB3G9601AA,12-07-18,3,N,12-04-18,31.66
90678,PI   ,366R7048BA,06/30/2017,1,U,09/22/2015,5.13
90715,PI   ,AB3919E616BA,12-07-18,1,N,11-08-18,10
90639,PI   ,CV6Z1012C,12-07-18,47,N,12-06-18,2.06
91098,PI   ,AB312200AAMC,12-07-18,1,Y,10/30/2018,60.83
90148,PI   ,MEAY1J2K021AA,12-07-18,1,N,09/18/2018,46.15
90715,PI   ,EB3B17528CA,12-07-18,8,N,12-05-18,5.06
91124,PI   ,BGC15K601A,12-07-18,1,Y,10-11-18,54.44
91064,PI   ,AA5Z6714A,12-07-18,2,N,12-06-18,4.9
90639,PI   ,2N1115201AB,12-07-18,6,N,12-01-18,23.59
98060,PI   ,3374694,04-02-18,113,N,03/29/2018,2.4
90715,PI   ,AV6N19G244AA,12-07-18,20,N,12-06-18,11.41
91123,PI   ,EB3B17528DA,12-07-18,2,N,12-07-18,5.92
90257,PI   ,7U7JM2C938AB,04-03-18,20,N,04-03-18,18.99
91080,PI   ,6E5Z14526AA,12-07-18,4,Y,08/29/2018,1.49
90148,PI   ,CV612K021BA,12-07-18,1,N,10-09-18,66.58
90427,PI   ,W713095S403,12-07-18,4,N,11/16/2018,0.79
98060,PI   ,8V513K099B2A,04-02-18,1,N,02/28/2018,15.47
90678,PI   ,MFA660,06/30/2017,1,U,06-08-17,3.43
90257,PI   ,SCRAPE,04-03-18,9,N,04-03-18,16.92
91123,PI   ,2S6H8B273AD,12-07-18,1,Y,10/26/2018,10.22
91106,PI   ,YS6F12283B1A,12-07-18,1,Y,02/27/2018,9.7
90715,PI   ,HU2J9601AA,12-07-18,6,N,12-05-18,10.8
91123,PI   ,CN119601AD,12-07-18,13,N,12-06-18,13.67
91080,PI   ,UH71510L5,12-07-18,4,N,11/28/2018,0.35
91124,PI   ,3370807,12-07-18,57,N,11/29/2018,1.87
90257,PI   ,8V218B081BD,04-03-18,1,N,03/29/2018,10.68
91123,PI   ,AB3919A321AA,12-07-18,1,N,12-04-18,4.17
90715,PI   ,CN1Q6C301AA,12-07-18,2,N,11/22/2018,17.84
90715,PI   ,8A3911000BF,12-07-18,1,N,09-05-18,116.85
90647,PI   ,AB399176AC,06/30/2017,6,U,06/30/2017,30.78
90148,PI   ,4S617540DA,12-07-18,1,N,10/19/2018,78.28
90678,PI   ,G60113Z40MC,06/30/2017,7,U,06/29/2017,10.1
90257,PI   ,F619CE,04-03-18,1,N,04-03-18,68.57
90715,PI   ,8A6117K922AB5YZ9,12-07-18,1,N,09/21/2018,9.94
90715,PI   ,H2MZ2001B,12-07-18,10,N,11/14/2018,27.08
90647,PI   ,93AG13350AC           ,06/22/2017,2,U,05/22/2017,19.19
90678,PI   ,PPF15A,06/30/2017,19,U,05/30/2017,0.03
91080,PI   ,EB3B17528DA,12-07-18,3,N,11/30/2018,5.77
91123,PI   ,8V512K021B1B,12-07-18,2,N,12-06-18,46.05
90148,PI   ,9M5Q6C855AA,12-07-18,6,N,09/18/2018,1.51
90678,PI   ,XS618100AB,06/30/2017,1,U,05/18/2017,7.66
98060,PI   ,AB392161209AC3YYW,04-02-18,2,N,03/27/2018,33.18
90148,PI   ,1S6Z8N030A,12-07-18,3,N,10/25/2018,3.8
90678,PI   ,2S6J1K018B1A,06/30/2017,2,U,04-05-17,32.72
90343,PI   ,CV6Z1012C,12-07-18,2,N,11/29/2018,1.96
90770,PI   ,7U7JM2C938AB,12-07-18,4,N,10/25/2018,17.64
91065,PI   ,GV6119048AA,12-07-18,1,Y,10/18/2017,4.22
98060,PI   ,AB3913A356AA,04-02-18,2,N,03-01-18,25.08
91065,PI   ,1S6G6505FA,12-07-18,1,Y,10/17/2018,3.76
91123,PI   ,AS69F224A56BE,12-07-18,1,Y,05/17/2018,0.68
90343,PI   ,BE8Z6K254A,12-07-18,6,N,12-06-18,29.81
90647,PI   ,2S6Q6K288AC,06/23/2017,2,U,06/23/2017,32.05
91064,PI   ,3M5Q6700BD,12-07-18,3,Y,01/25/2018,24.83
90639,PI   ,EM5G6714AA,12-07-18,60,N,12-06-18,3.83
90148,PI   ,CM5G9K462AA,12-07-18,2,N,11/28/2018,1.41
91065,PI   ,7U7JM2C200BA,12-07-18,1,N,12-07-18,22.48
90343,PI   ,E865682S,12-07-18,17,N,07/23/2018,0.26
90343,PI   ,AB397K592CB,12-07-18,1,N,10/29/2018,64.44
90647,PI   ,5M5Q9155AA            ,06/22/2017,1,U,04/28/2017,66.34
90678,PI   ,AS6J17528DA,06/30/2017,1,U,01/27/2015,5.68
90427,PI   ,D9999999SM,12-07-18,3,N,11/29/2018,25.95
90639,PI   ,8U3919G219CD,12-07-18,3,N,12-03-18,5.79
91064,PI   ,AB3917682AAE,12-07-18,1,Y,09/25/2018,65.78
91124,PI   ,CM5G9441AA,12-07-18,5,Y,12-05-18,5.42
91098,PI   ,81AG13465AA,12-07-18,8,N,12-04-18,2.26
90678,PI   ,94FBA220K51CD,06/30/2017,2,U,06/26/2017,19.26
98060,PI   ,AA6E6714AA,04-02-18,11,N,03/28/2018,6.03
90770,PI   ,W708244S442,04-03-18,1,N,03/29/2018,33.29
90770,PI   ,WSSM2C913BMC1L,04-03-18,120,N,03/20/2018,5.14
90343,PI   ,039817462A,12-07-18,8,N,11/29/2018,8.67
90427,PI   ,9XG023722M,12-07-18,21,N,12-04-18,3.38
90770,PI   ,97JM6730BA,12-07-18,19,N,12-07-18,2.66
91106,PI   ,WLL715908A,12-07-18,1,Y,08/17/2018,9.44
90770,PI   ,CV612K021BA,04-03-18,1,N,01/27/2018,57.18
90257,PI   ,D1995098S,04-03-18,2,N,03-02-18,11.74
91080,PI   ,BK2Q9T506BA,12-07-18,2,Y,11/15/2018,1.33
90343,PI   ,BS696D314AB,12-07-18,4,N,12-06-18,36.34
91064,PI   ,9M5Q6734AA,12-07-18,2,N,11/14/2018,0.46
90343,PI   ,EG2366A30,12-07-18,1,N,11/28/2018,19
91098,PI   ,BP6ESNGK,12-07-18,2,N,11/23/2018,1.03
91124,PI   ,ACCWXBC1MC,12-07-18,3,Y,10-09-18,3.82
90148,PI   ,XS619155AA,12-07-18,2,N,11/30/2018,10.88
90427,PI   ,20233,12-07-18,1,N,11/26/2018,296.44
90770,PI   ,BK2Q6714BA,12-07-18,2,N,11/27/2018,12.63
90678,PI   ,CN15A519A58CA34X1,06/30/2017,2,U,02/18/2016,13.35
91065,PI   ,C1B18C012BE,12-07-18,1,N,11-12-18,14.96
90678,PI   ,XS6F12405A2A,06/30/2017,1,U,06/15/2017,2.19
90639,PI   ,DT1J19H378CF,12-07-18,1,N,11/15/2018,129.29
91080,PI   ,MFL158MC,12-07-18,4,Y,09/21/2018,4.12
90678,PI   ,EB3B26613D60BA,06/30/2017,2,U,06/30/2017,40.71
90343,PI   ,BK2Q8527AA,12-07-18,2,N,11/28/2018,3.34
90148,PI   ,DS7Q6714AB,12-07-18,6,N,11/19/2018,8.46
91098,PI   ,WSSM2C913BMC5L,12-07-18,1,N,12-06-18,23.82
90427,PI   ,YS4Z1125BA,12-07-18,12,N,12-05-18,38.9
91098,PI   ,AB3917528BC,12-07-18,5,N,12-03-18,4.87
90427,PI   ,W520822S439,12-07-18,2,N,03/22/2018,0.95
90427,PI   ,6N295K952BA,12-07-18,4,N,07/20/2018,229.39
91123,PI   ,1S611125AA,12-07-18,2,Y,10/30/2018,27.62
90715,PI   ,MEAV6J2M008AA,12-07-18,3,N,12-06-18,28.29
90343,PI   ,BV612K021AC,12-07-18,2,N,10/23/2018,97.22
91065,PI   ,W715989S442,12-07-18,4,Y,11/14/2018,1.13
90343,PI   ,CM5G9U509AA,12-07-18,2,N,12-06-18,87.82
91123,PI   ,AM5Q6D314AA,12-07-18,1,Y,10/31/2018,53.33
98060,PI   ,KEB04,04-02-18,1,Y,02/27/2018,688.9
90148,PI   ,2S6J1K018B1A,12-07-18,1,N,09-07-18,30.71
90639,PI   ,BM5G18495EA,12-07-18,4,N,11/21/2018,101.06
90770,PI   ,AB398K501AA,04-03-18,1,N,01/17/2018,9.65
90678,PI   ,B09250715,06/30/2017,2,U,02/17/2017,0.97
90148,PI   ,8050U,12-07-18,11,N,09/28/2018,15.96
90647,PI   ,9M5Q9176AA            ,06/22/2017,2,U,05-10-17,17.94
91064,PI   ,6C1Q6M256BB,12-07-18,1,Y,10-04-18,7.88
91098,PI   ,12100765,12-07-18,27,N,11-07-18,3.01
90427,PI   ,2S6Q9155BA,12-07-18,2,N,12-06-18,26.37
90715,PI   ,9M5Q6734AA,12-07-18,6,N,12-05-18,0.46
90639,PI   ,F659PP,12-07-18,2,N,12-05-18,135.47
98060,PI   ,AB3913A355AA,04-02-18,1,Y,03/13/2018,42.15
90427,PI   ,AB396K683CE,12-07-18,6,N,12-06-18,92.47
91065,PI   ,96FGT04178A2A,12-07-18,2,Y,10/23/2018,1.24
90770,PI   ,AS69F021B42AD,04-03-18,1,N,11/27/2017,0.98
90148,PI   ,W507162S450B,12-07-18,1,N,11/30/2018,3.52
91065,PI   ,2S619A673AF,07-02-18,1,Y,07-02-18,27.75
90678,PI   ,UH7134470,06/30/2017,4,U,06-08-17,5.4
90639,PI   ,W527434S300,12-07-18,2,N,10/29/2018,2.48
90678,PI   ,W520101S442,06/30/2017,4,U,09/20/2016,0.22
90343,PI   ,AAEREGAS,12-07-18,4,N,11/30/2018,48.89
90343,PI   ,AB392621510AG,12-07-18,1,N,09/20/2018,65.23
90647,PI   ,DM5G8575AA            ,06/22/2017,6,U,06-01-17,5.62
90343,PI   ,YC1R7052AA,12-07-18,1,N,09-03-18,5.82
90647,PI   ,AV619601AE,06/26/2017,3,U,06/26/2017,10.19
90715,PI   ,WSSM2C913BMC5L,12-07-18,17,N,12-06-18,24.86
91124,PI   ,995641400,12-07-18,58,N,12-06-18,0.59
90343,PI   ,5M5G12405AA,12-07-18,8,N,12-05-18,12.77
90647,PI   ,97AG3N324AC,06/30/2017,1,U,04/25/2016,2.5
90343,PI   ,ME2S6G8591A1A,12-07-18,3,N,09/18/2018,71.45
90715,PI   ,96FX1A049A1B,12-07-18,3,N,12-03-18,11.5
91123,PI   ,98AB11688AA,12-07-18,10,Y,10-11-18,3.75
90427,PI   ,EB3B17528DA,12-07-18,5,N,12-06-18,6.64
90343,PI   ,XS6F12286B4DAB,12-07-18,1,N,11/26/2018,4.14
90148,PI   ,2S6Q8A615AB,12-07-18,2,N,11/21/2018,138.16
90678,PI   ,2S6J1A049A1A,06/30/2017,2,U,06/15/2017,22.75
91065,PI   ,CM5G9N454DD,12-07-18,2,N,11-08-18,64.06
90715,PI   ,HYFS094YEC,12-07-18,13,N,11/14/2018,13.05
90343,PI   ,6G9N6744BA,12-07-18,1,N,11/29/2018,7.65
91065,PI   ,CV6E12405AA,12-07-18,4,Y,10-05-18,8.53
90148,PI   ,995621400,12-07-18,2,N,08/29/2018,0.87
90427,PI   ,7S6915K601AB,12-07-18,1,N,06/21/2018,70.82
90148,PI   ,CN1119N619AA,12-07-18,24,N,12-06-18,7.25
90678,PI   ,2S6Q6L004AA,06/30/2017,7,U,06-12-17,3.21
91064,PI   ,3M5J19G244AA,12-07-18,3,N,10/23/2018,9.35
98060,PI   ,81AG13464AA,04-02-18,4,N,03/28/2018,1.03
90715,PI   ,AA5Z6714A,12-07-18,3,N,12-06-18,5.14
98060,PI   ,AB312L361AB,04-02-18,7,N,03/29/2018,74.63
91065,PI   ,BK315H270CD,04-04-18,1,Y,04-04-18,1328.56
91123,PI   ,7S7Z8501N,12-07-18,1,N,12-06-18,36.39
90427,PI   ,GS7JN17402BA,12-07-18,4,N,11/14/2018,25.41
90639,PI   ,96BZ13466A,12-07-18,10,N,12-06-18,4.57
90647,PI   ,EB3B16A263BC,06/30/2017,4,U,06/30/2017,15.28
90678,PI   ,2S6Q9278AB,06/30/2017,1,U,05-10-16,6.57
91124,PI   ,9XG07888AJ,12-07-18,2,Y,05/28/2018,1.99
90678,PI   ,3M512K021A1B,06/30/2017,2,U,08/20/2016,40.75
90639,PI   ,6N2Z5822404B,12-07-18,1,N,11/20/2018,7.1
90647,PI   ,AV618C083AB           ,06/22/2017,7,U,04/20/2017,4.66
91080,PI   ,WE0113Z40M1C,12-07-18,2,N,11/22/2018,21.15
90148,PI   ,421834,12-07-18,1,N,11-02-18,963.66
91123,PI   ,96FJ19G244AA,12-07-18,2,N,11/13/2018,15.98
91123,PI   ,SXM409,12-07-18,9,Y,11/29/2018,2.66
91065,PI   ,ACCWXBC1MC,12-07-18,7,N,12-04-18,4.88
90257,PI   ,AB3J9601A1B,04-03-18,43,N,03/29/2018,16.17
90148,PI   ,E4BZ17528B,12-07-18,8,N,11/16/2018,10.28
91064,PI   ,6N292200AA,12-07-18,1,Y,02/26/2018,50.28
98060,PI   ,GS6J17402AA,04-02-18,1,N,03/27/2018,7.01
90427,PI   ,AL3Z19H511A,12-07-18,1,N,07/23/2018,62.55
91098,PI   ,93BG13009BA,12-07-18,8,N,12-03-18,4.03
90148,PI   ,F5RZ6730B,12-07-18,1,N,09-07-18,1.83
90647,PI   ,CM5G9K462AA,06/28/2017,3,U,06/28/2017,1.22
91123,PI   ,SENEC016,12-07-18,2,N,11/24/2018,46.52
98060,PI   ,F2GT1A180CC,04-02-18,5,Y,02/19/2018,27.54
90148,PI   ,5G2A13465AA,12-07-18,7,N,10-11-18,1.63
90678,PI   ,2S6G9K478B9B,06/30/2017,2,U,06/17/2017,6.59
90148,PI   ,6N2913335AA,12-07-18,1,N,11-02-18,31.93
90148,PI   ,W520101S442,12-07-18,2,N,11/19/2018,0.94
90148,PI   ,CS6Z12405A,12-07-18,15,N,12-06-18,4
